timestamp,zone,severity,message,recommendation,alert_type,scenario
2026-04-01 17:50:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 17:50:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:00:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 18:00:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 18:00:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:00:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 18:10:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:10:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 18:10:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 18:10:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:10:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 18:20:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 18:20:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 18:20:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:20:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 18:20:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:30:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:30:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 18:30:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 18:30:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:30:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 18:30:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:40:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:40:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 18:40:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 18:40:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:40:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 18:40:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:40:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 18:50:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:50:00,Lobby,Warning,Lobby: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Lobby due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 18:50:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 18:50:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 18:50:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 18:50:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 19:00:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 19:00:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 19:00:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:00:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 19:10:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 19:10:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 19:10:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:10:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 19:20:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:20:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 19:20:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 19:20:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:20:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 19:30:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:30:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 19:30:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 19:30:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:30:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 19:30:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:40:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:40:00,Lobby,Warning,Lobby: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Lobby due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 19:40:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 19:40:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 19:40:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:40:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 19:40:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:50:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:50:00,Lobby,Warning,Lobby: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Lobby due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 19:50:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 19:50:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 19:50:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:50:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 19:50:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 19:50:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:00:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 20:00:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 20:00:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:00:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:00:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 20:00:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:00:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:10:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:10:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 20:10:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 20:10:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:10:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:10:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 20:10:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:10:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:20:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 20:20:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 20:20:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:20:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:20:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 20:20:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:20:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:30:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:30:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 20:30:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 20:30:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:30:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:30:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 20:30:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:40:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:40:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 20:40:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 20:40:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:40:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:40:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 20:40:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:50:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:50:00,Lobby,Warning,Lobby: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Lobby due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:50:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 20:50:00,Gym,Warning,Gym: humidity is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,humidity,normal
2026-04-01 20:50:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 20:50:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 20:50:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 20:50:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 21:00:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 21:00:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 21:00:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 21:00:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 21:00:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 21:00:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 21:10:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 21:10:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 21:10:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 21:10:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 21:10:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 21:20:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 21:20:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 21:20:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 21:20:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 21:20:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 21:20:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 21:20:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 21:30:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 21:30:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 21:30:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 21:30:00,Co-working Space,Warning,Co-working Space: vent open ratio is warning.,Inspect window or vent position sensor in Co-working Space.,vent_open_ratio,stuck_vent
2026-04-01 21:30:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 21:30:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 21:30:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 21:40:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 21:40:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 21:40:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 21:40:00,Co-working Space,Warning,Co-working Space: vent open ratio is warning.,Inspect window or vent position sensor in Co-working Space.,vent_open_ratio,stuck_vent
2026-04-01 21:40:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 21:40:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 21:40:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 21:50:00,Lobby,Warning,Lobby: air quality is warning.,Increase airflow in Lobby and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 21:50:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 21:50:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 21:50:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 21:50:00,Co-working Space,Warning,Co-working Space: vent open ratio is warning.,Inspect window or vent position sensor in Co-working Space.,vent_open_ratio,stuck_vent
2026-04-01 21:50:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,stuck_vent
2026-04-01 21:50:00,Corridor,Warning,Corridor: vent open ratio is warning.,Inspect window or vent position sensor in Corridor.,vent_open_ratio,normal
2026-04-01 21:50:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 21:50:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 22:00:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 22:00:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 22:00:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 22:00:00,Co-working Space,Warning,Co-working Space: vent open ratio is warning.,Inspect window or vent position sensor in Co-working Space.,vent_open_ratio,stuck_vent
2026-04-01 22:00:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,stuck_vent
2026-04-01 22:00:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 22:00:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 22:10:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 22:10:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 22:10:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 22:10:00,Co-working Space,Warning,Co-working Space: vent open ratio is warning.,Inspect window or vent position sensor in Co-working Space.,vent_open_ratio,stuck_vent
2026-04-01 22:10:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,stuck_vent
2026-04-01 22:10:00,Rooftop Lounge,Warning,Rooftop Lounge: temperature is warning.,Continue monitoring Rooftop Lounge; no immediate facilities action required.,temperature,normal
2026-04-01 22:10:00,Rooftop Lounge,Warning,Rooftop Lounge: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Rooftop Lounge due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 22:20:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 22:20:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 22:20:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 22:20:00,Co-working Space,Warning,Co-working Space: vent open ratio is warning.,Inspect window or vent position sensor in Co-working Space.,vent_open_ratio,stuck_vent
2026-04-01 22:20:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,stuck_vent
2026-04-01 22:30:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 22:30:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 22:30:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
2026-04-01 22:30:00,Co-working Space,Warning,Co-working Space: vent open ratio is warning.,Inspect window or vent position sensor in Co-working Space.,vent_open_ratio,stuck_vent
2026-04-01 22:30:00,Co-working Space,Warning,Co-working Space: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Co-working Space due to repeated comfort violations.,repeated_pattern,stuck_vent
2026-04-01 22:30:00,Rooftop Lounge,Warning,Rooftop Lounge: air quality is warning.,Increase airflow in Rooftop Lounge and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 22:40:00,Gym,Warning,Gym: temperature is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,temperature,normal
2026-04-01 22:40:00,Gym,Warning,Gym: air quality is warning.,Increase airflow in Gym and investigate occupancy-related air quality decline.,air_quality,normal
2026-04-01 22:40:00,Gym,Warning,Gym: repeated non-safe environmental pattern detected.,Schedule a facilities inspection for Gym due to repeated comfort violations.,repeated_pattern,normal
